f_Hz,omega_rad_s,Z_real_Ohm,Z_imag_Ohm,Z_mag_Ohm,Z_phase_deg
5.862947e+02,3.683798e+03,2.139821e+02,-1.047658e+01,2.142384e+02,-2.8030
7.405685e+02,4.653129e+03,2.132744e+02,-1.240652e+01,2.136349e+02,-3.3292
9.354369e+02,5.877523e+03,2.123851e+02,-1.481762e+01,2.129014e+02,-3.9909
1.181582e+03,7.424097e+03,2.112310e+02,-1.779542e+01,2.119793e+02,-4.8156
1.492496e+03,9.377626e+03,2.096954e+02,-2.143060e+01,2.107876e+02,-5.8353
1.885221e+03,1.184519e+04,2.076163e+02,-2.580946e+01,2.092144e+02,-7.0863
2.381286e+03,1.496206e+04,2.047743e+02,-3.099583e+01,2.071069e+02,-8.6073
3.007883e+03,1.889908e+04,2.008832e+02,-3.700029e+01,2.042623e+02,-10.4362
3.799357e+03,2.387207e+04,1.955927e+02,-4.373361e+01,2.004223e+02,-12.6038
4.799096e+03,3.015361e+04,1.885187e+02,-5.094662e+01,1.952815e+02,-15.1228
6.061899e+03,3.808803e+04,1.793199e+02,-5.817255e+01,1.885197e+02,-17.9734
7.656988e+03,4.811028e+04,1.678290e+02,-6.470983e+01,1.798720e+02,-21.0851
9.671799e+03,6.076970e+04,1.542142e+02,-6.969980e+01,1.692338e+02,-24.3214
1.221677e+04,7.676025e+04,1.390885e+02,-7.233012e+01,1.567713e+02,-27.4758
1.543142e+04,9.695845e+04,1.234576e+02,-7.211045e+01,1.429745e+02,-30.2888
1.949194e+04,1.224715e+05,1.084749e+02,-6.907196e+01,1.285991e+02,-32.4872
2.462092e+04,1.546978e+05,9.511158e+01,-6.375432e+01,1.145025e+02,-33.8344
3.109952e+04,1.954040e+05,8.392942e+01,-5.698949e+01,1.014492e+02,-34.1772
3.928284e+04,2.468214e+05,7.505075e+01,-4.962743e+01,8.997498e+01,-33.4747
4.961948e+04,3.117684e+05,6.827903e+01,-4.234526e+01,8.034393e+01,-31.8063
6.267603e+04,3.938051e+05,6.326048e+01,-3.558248e+01,7.258100e+01,-29.3567
7.916819e+04,4.974284e+05,5.961062e+01,-2.956537e+01,6.653974e+01,-26.3803
1.000000e+05,6.283185e+05,5.698480e+01,-2.436671e+01,6.197583e+01,-23.1516
